system_index,city_calcuated_area,city_lc_area,city_lc_bare,city_lc_closed_forest_deciduous_broadleaf,city_lc_closed_forest_deciduous_needle,city_lc_closed_forest_evergreen_broadleaf,city_lc_closed_forest_evergreen_needle,city_lc_closed_forest_forest_mixed,city_lc_closed_forest_forest_other,city_lc_closed_forest_forest_total,city_lc_cultivated,city_lc_herbaceous_vegetation,city_lc_herbaceous_wetland,city_lc_moss_and_lichen,city_lc_ocean,city_lc_open_forest_deciduous_broadleaf,city_lc_open_forest_deciduous_needle,city_lc_open_forest_evergreen_broadleaf,city_lc_open_forest_evergreen_needle,city_lc_open_forest_forest_mixed,city_lc_open_forest_forest_other,city_lc_open_forest_forest_total,city_lc_permanent_water,city_lc_shrubs,city_lc_snow,city_lc_unknown,city_lc_urban,city_name,city_pc_bare,city_pc_closed_forest_deciduous_broadleaf,city_pc_closed_forest_deciduous_needle,city_pc_closed_forest_evergreen_broadleaf,city_pc_closed_forest_evergreen_needle,city_pc_closed_forest_forest_mixed,city_pc_closed_forest_forest_other,city_pc_closed_forest_forest_total,city_pc_cultivated,city_pc_herbaceous_vegetation,city_pc_herbaceous_wetland,city_pc_moss_and_lichen,city_pc_ocean,city_pc_open_forest_deciduous_broadleaf,city_pc_open_forest_deciduous_needle,city_pc_open_forest_evergreen_broadleaf,city_pc_open_forest_evergreen_needle,city_pc_open_forest_forest_mixed,city_pc_open_forest_forest_other,city_pc_open_forest_forest_total,city_pc_permanent_water,city_pc_shrubs,city_pc_snow,city_pc_unknown,city_pc_urban,pop_2015,region_calcuated_area,region_lc_area,region_lc_bare,region_lc_closed_forest_deciduous_broadleaf,region_lc_closed_forest_deciduous_needle,region_lc_closed_forest_evergreen_broadleaf,region_lc_closed_forest_evergreen_needle,region_lc_closed_forest_forest_mixed,region_lc_closed_forest_forest_other,region_lc_closed_forest_forest_total,region_lc_cultivated,region_lc_herbaceous_vegetation,region_lc_herbaceous_wetland,region_lc_moss_and_lichen,region_lc_ocean,region_lc_open_forest_deciduous_broadleaf,region_lc_open_forest_deciduous_needle,region_lc_open_forest_evergreen_broadleaf,region_lc_open_forest_evergreen_needle,region_lc_open_forest_forest_mixed,region_lc_open_forest_forest_other,region_lc_open_forest_forest_total,region_lc_permanent_water,region_lc_shrubs,region_lc_snow,region_lc_unknown,region_lc_urban,region_pc_bare,region_pc_closed_forest_deciduous_broadleaf,region_pc_closed_forest_deciduous_needle,region_pc_closed_forest_evergreen_broadleaf,region_pc_closed_forest_evergreen_needle,region_pc_closed_forest_forest_mixed,region_pc_closed_forest_forest_other,region_pc_closed_forest_forest_total,region_pc_cultivated,region_pc_herbaceous_vegetation,region_pc_herbaceous_wetland,region_pc_moss_and_lichen,region_pc_ocean,region_pc_open_forest_deciduous_broadleaf,region_pc_open_forest_deciduous_needle,region_pc_open_forest_evergreen_broadleaf,region_pc_open_forest_evergreen_needle,region_pc_open_forest_forest_mixed,region_pc_open_forest_forest_other,region_pc_open_forest_forest_total,region_pc_permanent_water,region_pc_shrubs,region_pc_snow,region_pc_unknown,region_pc_urban,geo
00000000000000000051,133401.82071479366,134073.7490196078,27.0,0,0,10076.031372548985,0,0,1872.9843137254895,11949.015686274475,5343.2196078431325,2602.7686274509833,488.6901960784314,0,410.3333333333333,0,0,2028.6470588235288,0,0,11236.835294117656,13265.482352941184,1477.1725490196072,182.74117647058824,0,0,98327.32549019609,Kuala Lumpur,2.01381703707348E-4,0.0,0.0,0.07515290238565195,0.0,0.0,0.013969806374636188,0.08912270876028815,0.03985283955222066,0.019412962242670917,0.0036449357137537954,0.0,0.0030605046575771034,0.0,0.0,0.01513082966395492,0.0,0.0,0.08381085317808416,0.09894168284203908,0.011017612021899797,0.001362989979819711,0.0,0.0,0.7333823825260235,6345812.99267,4871949.949279171,4897187.803921569,154.0,0,0,2277826.3803921575,802.0,0,119905.64705882354,2398534.027450981,145254.24313725487,11587.803921568624,6103.5137254901965,0,1907748.0274509802,0,0,106751.07058823528,0,0,162688.94117647057,269440.0117647059,22868.843137254902,1020.0274509803921,0,21.0,134456.30588235296,3.144661919575147E-5,0.0,0.0,0.4651294725859033,1.6376745840904336E-4,0.0,0.024484592353759747,0.4897778323980721,0.02966074591236591,0.0023662159560818444,0.0012463303368930687,0.0,0.3895599074071233,0.0,0.0,0.021798443282642986,0.0,0.0,0.033220890782704425,0.05501933406534741,0.00466979091938071,2.0828840792333402E-4,0.0,4.2881753448752E-6,0.027455819802271634,
00000000000000000052,54876.828234170986,85470.85490196088,0,0,0,0,0,0,0.2901960784313726,0.2901960784313726,16033.27450980397,4274.070588235296,425.6823529411765,0,0,0,0,2.0,0,0,3914.290196078433,3916.290196078433,44.0,2370.215686274508,0,0,58407.03137254906,Jinan,0.0,0.0,0.0,0.0,0.0,0.0,3.3952635522862296E-6,3.3952635522862296E-6,0.1875876230347163,0.05000617570910994,0.004980438693744836,0.0,0.0,0.0,0.0,2.3399789346837524E-5,0.0,0.0,0.04579678301531334,0.04582018280466018,5.147953656304255E-4,0.02773127388269671,0.0,0.0,0.6833561152458894,3484923.306334,4470550.663179989,6962287.3215686325,709.0,5235.701960784314,0,3356.0,6838.003921568627,0,14629.749019607843,30059.454901960784,4927136.035294122,279098.5450980393,61861.99607843137,0,0,1042.0,0,1698.4274509803922,361.0,0,315484.1764705882,318585.6039215686,41002.984313725494,185581.73725490196,0,0,1118251.9647058826,1.0183434943909488E-4,7.520088900330945E-4,0.0,4.820254960756028E-4,9.821490561564468E-4,0.0,0.002101284871465445,0.004317468313730589,0.7076892704542992,0.0400871914942972,0.008885297779479403,0.0,0.0,1.4966345855505904E-4,0.0,2.4394676239786802E-4,5.185077594853773E-5,0.0,0.04531329459691248,0.04575875559381395,0.0058892979303944255,0.026655282766050743,0.0,0.0,0.1606156013184954,
00000000000000000053,41108.20887061114,79277.99215686279,28.0,90.19607843137253,213.05882352941177,0,0,3.0,916.0627450980393,1222.3176470588237,8625.94509803918,2092.87058823529,305.15686274509795,0,0,0,0,0,0,0,731.3764705882353,731.3764705882353,526.6392156862745,4.007843137254902,0,0,65741.67843137262,Changchun,3.53187552285608E-4,0.0011377190059620424,0.0026874901562572947,0.0,0.0,3.784152345917229E-5,0.011555069952900406,0.015418120638578918,0.1088063012616606,0.026399137153905815,0.003849200193432014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009225466623083779,0.009225466623083779,0.006642943411637417,5.055429669970468E-5,0.0,0.0,0.829255088868716,3336051.332895,4027194.5742961173,7766079.050980396,200.0,830405.8588235293,13507.674509803921,0,3600.4745098039216,464.678431372549,91119.25882352941,939097.945098039,5926203.231372552,123968.6705882353,13098.498039215687,0,0,38941.92156862745,29.0,0,4.0,0,119305.32549019609,158280.24705882353,88764.85490196079,2304.007843137255,0,0,514161.5960784314,2.5753021400773903E-5,0.1069272992680519,0.0017393171536283425,0.0,4.636154855196066E-4,5.983436793807651E-5,0.011732981112525045,0.12092304738766296,0.7630881932143639,0.01596283913342157,0.001686629501609583,0.0,0.0,0.005014360697720607,3.7341881031122157E-6,0.0,5.15060428015478E-7,0.0,0.01536236300287658,0.020380972949128315,0.011429816039633932,2.966758164593232E-4,0.0,0.0,0.06620607293631955,
00000000000000000054,54578.20602376189,98390.86274509813,63.12941176470588,176.06274509803922,45.75686274509804,0,0,0,695.8588235294117,917.6784313725489,11542.650980392213,3664.125490196079,231.21176470588236,0,0,5.0,9.0,0,0,0,1396.9058823529408,1410.9058823529408,1339.3058823529418,97.69019607843137,0,0,79124.16470588239,Shenyang,6.416186422539628E-4,0.0017894217022384096,4.6505195165978626E-4,0.0,0.0,0.0,0.0070723927417140125,0.009326866395612208,0.11731425722219589,0.037240505753961664,0.0023499312665331965,0.0,0.0,5.081772697687928E-5,9.147190855838271E-5,0.0,0.0,0.0,0.01419751634836168,0.014339805983896942,0.01361209613358804,9.928787425263056E-4,0.0,0.0,0.8041820398594318,5486660.13596,4168036.920093474,7513932.635294118,2304.866666666667,1781739.7372549023,11440.596078431372,0,30131.47450980392,376.0,103556.36862745098,1927244.1764705884,4410221.180392158,129288.43529411766,28460.92156862745,0,0,149434.70588235295,17.0,0,344.0,4.0,169024.11372549017,318823.8196078431,65386.31764705882,15121.525490196076,0,0,617081.3921568628,3.067457187252847E-4,0.23712479519523394,0.0015225843288364206,0.0,0.004010080469483006,5.004037409569912E-5,0.013781913367313211,0.25648941373496226,0.5869391428499983,0.017206493798843717,0.0037877530914959294,0.0,0.0,0.019887682407536467,2.2624637224119285E-6,0.0,4.578161885351196E-5,5.323444052733949E-7,0.02249476032451468,0.04243101915903234,0.008702010095210204,0.002012464873476228,0.0,0.0,0.08212495667825592,
00000000000000000055,25742.59673432825,30371.141176470606,0,0,0,216.04313725490195,0,0,0,216.04313725490195,1930.937254901967,350.33725490196076,329.0313725490196,0,0,0,0,419.494117647059,0,0,906.3411764705882,1325.8352941176472,1163.8509803921565,146.3764705882353,0,0,24908.729411764718,Nanning,0.0,0.0,0.0,0.007113434954570517,0.0,0.0,0.0,0.007113434954570517,0.06357802769682949,0.011535202212730059,0.010833684866735584,0.0,0.0,0.0,0.0,0.013812260632868584,0.0,0.0,0.02984218377585221,0.043654444408720794,0.038320949931701126,0.004819590733773196,0.0,0.0,0.8201446651949392,2442382.285289,3863383.6703591547,4558519.337254901,0,0,0,2057281.7960784314,11036.498039215687,0,12756.733333333334,2081075.0274509806,1271807.4980392156,5251.180392156863,17684.47450980392,0,1836.7529411764704,0,0,575756.7176470588,21.0,0,386090.73725490196,961868.4549019607,27145.89803921569,7994.149019607843,0,0,183855.90196078434,0.0,0.0,0.0,0.4513048303349543,0.0024210707957338104,0.0,0.0027984379114239584,0.4565243390421121,0.2789957448782232,0.0011519486929102455,0.0038794339129541453,0.0,4.029275309123831E-4,0.0,0.0,0.12630344966218224,4.606759003603571E-6,0.0,0.08469652285985525,0.21100457928104108,0.005954981438241019,0.0017536722843917662,0.0,0.0,0.040332372939214226,
00000000000000000056,89599.41683183468,89868.9725490198,23.49411764705882,0,0,6218.345098039232,0,0,1167.5686274509803,7385.9137254902125,3442.478431372549,1065.2117647058817,376.12549019607843,0,14840.29803921586,0,0,1858.3764705882347,0,0,6417.301960784312,8275.678431372546,2415.313725490197,87.25098039215686,0,0,51957.20784313727,Singapore,2.614263519508221E-4,0.0,0.0,0.06919345934045681,0.0,0.0,0.012991899143101029,0.08218535848355785,0.038305527856066446,0.011852942506100788,0.004185265275965157,0.0,0.16513261049158087,0.0,0.0,0.020678732802631824,0.0,0.0,0.07140731421274388,0.0920860470153757,0.026875946803250072,9.708687872732167E-4,0.0,0.0,0.5781440064288792,6929444.502922,4632667.092261176,4646318.584313723,2599.419607843137,0,0,1256539.11372549,0,0,118377.79215686274,1374916.9058823527,102225.46666666667,47118.945098039214,17937.29019607843,0,2698325.7725490183,0,0,64429.34901960784,0,0,187751.60000000003,252180.94901960788,72511.69411764704,1585.9960784313726,0,0,76916.14509803921,5.594578935286419E-4,0.0,0.0,0.27043757136405766,0.0,0.0,0.025477760512702237,0.29591533187675995,0.022001389877092492,0.010141135232765972,0.0038605381595304073,0.0,0.5807448894397261,0.0,0.0,0.013866752322392518,0.0,0.0,0.04040867981671807,0.05427543213911059,0.015606268231896816,3.413446688278758E-4,0.0,0.0,0.016554212480761256,
00000000000000000057,56873.18817691615,94369.61568627458,482.2274509803922,220.34509803921566,1.6666666666666665,0,253.82745098039229,4.0,2075.2509803921566,2555.0901960784313,4769.5098039215645,6561.854901960785,144.26666666666668,0,13909.258823529437,23.0,0,0,18.219607843137254,2.0,4654.282352941179,4697.501960784316,1205.0745098039215,429.721568627451,0,0,59615.10980392162,Dalian,0.0051099863814591,0.0023349157081632935,1.7661051754278488E-5,0.0,0.002689715849052777,4.238652421026838E-5,0.021990668980693833,0.02707534811387445,0.05054073569375844,0.06953355541655726,0.0015287406398503463,0.0,0.14739128396760487,2.4372251420904317E-4,0.0,0.0,1.930664622361832E-4,2.119326210513419E-5,0.04931971290859154,0.04977769514714189,0.012769729971245303,0.0045536009180754886,0.0,0.0,0.6317193237504328,3386439.813061,4294698.540624643,7125842.811764701,5897.737254901961,52243.56078431374,121.32941176470588,4.0,9446.14117647059,45.0,34411.46274509806,96271.49411764709,785141.5490196081,145507.2392156863,6673.35294117647,0,5660133.176470583,24577.196078431378,2.0,2.0,424.7725490196078,14.0,128767.18039215691,153787.1490196079,67596.85882352942,57086.572549019606,0,0,147747.68235294122,8.276546944264404E-4,0.007331562337869718,1.7026675295782857E-5,5.613371085587288E-7,0.0013256173937593876,6.3150424712857E-6,0.004829107749652442,0.013510190536157173,0.11018227173399707,0.02041965323392416,9.365001610979723E-4,0.0,0.7943106978343327,0.0034490230457869,2.806685542793644E-7,2.806685542793644E-7,5.9610148615446894E-5,1.964679879955551E-6,0.018070449179648403,0.021581608391039262,0.00948615631991315,0.008011202893048693,0.0,0.0,0.02073406420206339,
00000000000000000058,83313.76605359047,112588.31372549015,0.4980392156862745,0,0,477.92156862745094,7.0,0,0,484.92156862745094,9523.552941176447,2001.7490196078431,4770.078431372548,0,0,0,0,598.0235294117648,0,0,4555.074509803919,5153.0980392156835,14917.37647058823,629.6117647058821,0,0,75107.42745098038,Wuhan,4.4235427213216865E-6,0.0,0.0,0.00424485946021633,6.217341541385206E-5,0.0,0.0,0.004307032875630182,0.08458740188965368,0.0177793676214785,0.04236743826719731,0.0,0.0,0.0,0.0,0.0053115950459108035,0.0,0.0,0.04045779139129822,0.04576938643720902,0.13249489202724346,0.0055921591137867545,0.0,0.0,0.6670978982250798,7334684.489311,4523130.183866613,6113404.894117649,72.49803921568628,980.5843137254902,0,614797.294117647,20223.388235294122,0,9285.525490196078,645286.7921568627,3394880.364705883,92141.97647058824,384807.44705882354,0,0,8.0,0,352562.83921568625,291.70980392156866,0,484994.1568627452,837856.705882353,250969.89411764708,35055.73333333334,0,0,472333.48235294136,1.1858864327053535E-5,1.603990461467739E-4,0.0,0.1005654467135341,0.0033080400506030894,0.0,0.0015188795198450965,0.10555276533012906,0.5553174415083246,0.015072120703022263,0.06294486521399677,0.0,0.0,1.3085997310103972E-6,0.0,0.05767045457023861,4.7716421368107556E-5,0.0,0.07933290290152534,0.13705238249286306,0.0410523919917576,0.005734240401296527,0.0,0.0,0.0772619334942829,
00000000000000000059,43003.61819867726,55470.360784313925,0,0,0,544.670588235294,95.1607843137255,0,0,639.8313725490194,1659.2078431372547,538.8117647058824,692.9529411764705,0,0,0,0,1275.9882352941167,0,0,2419.2156862745096,3695.2039215686264,2806.8274509803914,129.93725490196078,0,0,45307.58823529432,Changsha,0.0,0.0,0.0,0.009819128279211005,0.001715524885149753,0.0,0.0,0.011534653164360757,0.029911610807594576,0.009713507485573255,0.012492309972002668,0.0,0.0,0.0,0.0,0.023003063568588587,0.0,0.0,0.043612762781211664,0.06661582634980026,0.050600490267121434,0.0023424627686702343,0.0,0.0,0.8167891391848768,3332149.775675,4085429.117931795,5269339.274509803,0,28.0,0,1661782.4274509803,169255.6980392157,0,2925.4313725490197,1833991.556862745,1785675.752941176,18406.580392156862,123275.71764705882,0,0,0,0,706540.325490196,287.70588235294116,0,276530.337254902,983358.3686274509,106995.64705882354,6909.325490196079,0,0,410726.3254901962,0.0,5.313759190919584E-6,0.0,0.3153682731134394,0.03212085789540686,0.0,5.551799229745302E-4,0.3480496246910117,0.3388803908640508,0.003493147704722276,0.02339490991658094,0.0,0.0,0.0,0.0,0.13408518386888726,5.45999920226632E-5,0.0,0.0524791293270117,0.18661891318792162,0.020305325105257555,0.001311231850949442,0.0,0.0,0.07794645667950566,
0000000000000000005a,61163.19728196131,94231.40784313736,0,0,0,0,0,0,0,0,7629.054901960778,4643.796078431371,831.921568627451,0,8868.262745098074,0,0,8.0,0,0,2215.4156862745103,2223.4156862745103,642.5803921568627,2228.129411764705,0,0,67164.24705882362,Qingdao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08096085027892728,0.04928076725927391,0.008828495590475653,0.0,0.09411153826610187,0.0,0.0,8.48973838246928E-5,0.0,0.0,0.023510374481111537,0.02359527186493623,0.006819174273895348,0.02364529473520939,0.0,0.0,0.7127586077311804,3613039.794416,4325140.328600839,6664160.419607842,251.0,2454.0901960784317,0,3661.2039215686273,4671.44705882353,0,4902.007843137255,15688.749019607845,2773087.309803921,90836.84313725491,46476.345098039215,0,2933104.1058823536,207.5529411764706,0,2865.5019607843137,383.9450980392157,0,140456.62352941177,143913.62352941177,53501.878431372555,91916.28627450981,0,0,515384.2784313727,3.766415935329034E-5,3.682519689738868E-4,0.0,5.49387123214551E-4,7.009805834023462E-4,0.0,7.355777073904409E-4,0.002354197382981225,0.4161195312232753,0.013630650737336283,0.006974073577414595,0.0,0.44013107746511215,3.114464960444098E-5,0.0,4.299869421440093E-4,5.761342372694702E-5,0.0,0.021076416935605077,0.021595161951080473,0.008028299900157703,0.013792628101218292,0.0,0.0,0.07733671550207084,
0000000000000000005b,147470.2043411255,153238.30980392187,50.0,0,0,2274.8627450980366,0,0,810.1450980392158,3085.007843137252,33385.13725490214,1270.7294117647057,2087.5176470588226,0,0,0,0,1954.9176470588234,0,0,15876.423529411783,17831.341176470607,4806.517647058822,263.80392156862746,0,0,90458.25490196091,Ho Chi Minh City,3.262891640085183E-4,0.0,0.0,0.014845261266643229,0.0,0.0,0.0052868313352962965,0.020132092601939523,0.21786417050423315,0.00829250474891484,0.013622687758237047,0.0,0.0,0.0,0.0,0.012757368895286461,0.0,0.0,0.1036060992171388,0.11636346811242526,0.03136629249702027,0.0017215272206159236,0.0,0.0,0.5903109673926056,1.1508477190381E7,5098475.53098427,5298002.301960783,2654.105882352941,2707.0,0,1543105.6235294116,1275.1294117647058,0,97868.55686274508,1644956.3098039213,1785697.9607843142,16144.866666666667,75268.68235294118,0,791598.4352941163,51.0,0,210173.19215686273,18.0,0,396788.36470588244,607030.5568627452,127204.53725490195,16480.454901960784,0,1.0,230965.39215686283,5.009635200367241E-4,5.10947305364164E-4,0.0,0.29126178804382746,2.4068117359873215E-4,0.0,0.01847272826335392,0.3104861447861443,0.33705118627891684,0.0030473498776494444,0.014206993138731621,0.0,0.1494145132781741,9.626269883107633E-6,0.0,0.039670271958749045,3.3975070175674E-6,0.0,0.0748939585320738,0.11457725426772353,0.024009905999441288,0.003110692287895268,0.0,1.8875038986485555E-7,0.04359480781489711,
0000000000000000005c,503770.3593376522,511207.2784313733,109.61960784313726,0,0,13924.658823529426,0,0,1602.372549019607,15527.031372549032,135252.63137254957,18537.925490196085,6667.8549019607835,0,3793.4039215686016,0,0,15931.941176470606,0,0,27266.266666666714,43198.20784313732,1245.3019607843137,921.356862745098,0,0,285953.94509803946,Jakarta,2.1443279950845434E-4,0.0,0.0,0.02723877262909263,0.0,0.0,0.003134486961798445,0.030373259590891072,0.2645749328678748,0.036263031205422666,0.0130433489179202,0.0,0.007420481048721697,0.0,0.0,0.031165325394734926,0.0,0.0,0.0533370079360618,0.08450233333079674,0.0024360020158662285,0.0018023156195511505,0.0,0.0,0.5593698626034472,3.6337673964782E7,7838156.006494684,7955934.788235292,1415.3764705882354,0,0,1592784.5333333313,0,0,103738.95686274511,1696523.4901960765,976409.031372548,35013.62745098039,102323.48235294118,0,4316266.623529412,0,0,171834.94901960788,0,0,328395.4509803922,500230.40000000014,58983.41568627451,2680.262745098039,0,1.0,266088.07843137265,1.7790196982021524E-4,0.0,0.0,0.2002008030142021,0.0,0.0,0.013039191449400439,0.21323999446360253,0.12272712853509016,0.004400944500293821,0.012861277156802535,0.0,0.5425216191957758,0.0,0.0,0.021598335531068706,0.0,0.0,0.041276790185108304,0.06287512571617701,0.007413763090855806,3.368884758911591E-4,0.0,1.256923324055815E-7,0.03344523120335853,
0000000000000000005d,56970.26749092402,79118.47058823536,0,0,0,318.3921568627451,0,0,3.0,321.3921568627451,13122.576470588247,2645.0431372549015,1460.8235294117653,0,0,0,0,156.72549019607843,0,0,6139.250980392158,6295.976470588237,1531.364705882353,646.4980392156863,0,0,53094.79607843143,Hefei,0.0,0.0,0.0,0.0040242455964522765,0.0,0.0,3.7917820929744935E-5,0.004062163417382021,0.1658598349162165,0.03343142400996071,0.0184637483327311,0.0,0.0,0.0,0.0,0.001980896357460466,0.0,0.0,0.07759567310575698,0.07957656946321744,0.01935533756525953,0.008171265627470538,0.0,0.0,0.6710796566677623,4004602.338522,4259501.231127159,5915712.674509803,28.0,1926.0549019607843,0,455755.0000000001,12059.592156862745,0,19801.37254901961,489542.01960784325,3967668.4901960776,51984.490196078434,266235.53725490195,0,0,1.0,0,154165.44705882354,171.00392156862745,0,231408.54509803918,385745.9960784314,269701.105882353,14088.454901960784,0,0,470718.5803921569,4.733157531576731E-6,3.25582902337356E-4,0.0,0.07704143610013406,0.0020385696230356635,0.0,0.0033472505577124604,0.08275283918321953,0.6706999998989729,0.008787527903455192,0.04500481208326488,0.0,0.0,1.6904134041345468E-7,0.0,0.026060333816263017,2.890673211791806E-5,0.0,0.03911761064649992,0.06520702023622127,0.04559063644934401,0.0023815313009819573,0.0,0.0,0.07957089978700872,
0000000000000000005e,41406.473663976,53924.61568627461,0,0,0,72.06666666666666,7.011764705882353,0,0,79.07843137254902,7267.372549019592,1168.9372549019608,1735.0431372549015,0,0,0,0,392.48235294117643,0,0,2128.9098039215687,2521.392156862745,3966.9098039215687,517.0980392156863,0,0,36668.784313725606,Nanchang,0.0,0.0,0.0,0.0013364335702629724,1.300290158148879E-4,0.0,0.0,0.0014664625860778605,0.13476911159274801,0.02167724776570804,0.03217534543684325,0.0,0.0,0.0,0.0,0.0072783523432893875,0.0,0.0,0.03947936905674487,0.04675772140003426,0.07356398842043604,0.009589276300531946,0.0,0.0,0.6800008464976207,2984996.947236,4095679.561053716,5335946.800000001,416.0,16.0,0,1081259.7098039214,269066.062745098,0,8317.839215686276,1358659.6117647057,2260684.949019608,31665.09411764706,328368.6745098039,0,0,0,0,388674.90196078434,225.0,0,247307.36470588238,636207.2666666667,323820.46274509805,28734.792156862746,0,0,367389.9490196079,7.796179677053751E-5,2.9985306450206734E-6,0.0,0.20263689844207616,0.05042517716726448,0.0,0.0015588309867868762,0.2546239051267725,0.42367081864826833,0.005934297193076785,0.06153897083640411,0.0,0.0,0.0,0.0,0.0728408502799886,4.2166837195603217E-5,0.0,0.046347419488118276,0.11923043660530248,0.060686598814121986,0.00538513467879079,0.0,0.0,0.06885187630049233,
0000000000000000005f,100973.09011270606,102694.49019607854,0,0,0,3512.2901960784206,0,0,539.7058823529412,4051.9960784313616,32122.894117647113,592.8588235294118,3293.1254901960783,0,0,0,0,2501.635294117645,0,0,6280.941176470581,8782.576470588227,115.33333333333334,15.152941176470588,0,0,53720.55294117655,Bandung,0.0,0.0,0.0,0.034201349939731625,0.0,0.0,0.00525545120602342,0.03945680114575505,0.3128005607342092,0.005773034389648789,0.0320672071491702,0.0,0.0,0.0,0.0,0.02435997578196432,0.0,0.0,0.06116142321246387,0.08552139899442819,0.0011230722613562128,1.475535946236112E-4,0.0,0.0,0.5231103717308089,8182067.599508,4588526.297977104,4667554.850980392,1262.7725490196078,0,0,1512718.752941176,0,0,72825.12549019608,1585543.878431372,958642.874509804,24909.498039215687,82251.27843137256,0,1091860.0862745093,0,0,195077.74901960784,0,0,258782.1411764706,453859.89019607846,37334.46274509804,1174.8078431372548,0,1.0,430714.30196078436,2.705426265648212E-4,0.0,0.0,0.32409233554554556,0.0,0.0,0.015602414500795764,0.3396947500463413,0.20538438328334735,0.005336733864837946,0.017621920053943484,0.0,0.23392549656811654,0.0,0.0,0.041794420258100005,0.0,0.0,0.05544276381071665,0.09723718406881666,0.007998719658807258,2.516966336004586E-4,0.0,2.1424493807286615E-7,0.09227835895068602,
00000000000000000060,63357.35747966357,88321.87843137252,0,0,0,3460.1450980392133,5.870588235294116,0,30.01960784313726,3496.0352941176448,10013.513725490195,2253.964705882352,1963.7372549019601,0,0,0,0,1552.6823529411752,0,0,5611.062745098035,7163.74509803921,3286.7764705882323,210.92941176470586,0,0,59933.17647058822,Nanjing,0.0,0.0,0.0,0.03917653427998364,6.646810891658803E-5,0.0,3.398886932241026E-4,0.03958289108212433,0.11337523503047833,0.0255198909479005,0.022233871038282033,0.0,0.0,0.0,0.0,0.01757981578876443,0.0,0.0,0.06352970345233223,0.08110951924109666,0.0372136160254122,0.0023881898291893927,0.0,0.0,0.6785767868055166,5386926.503943,4393146.323531352,6121791.023529411,40.0,295.0,0,239452.23137254902,3106.862745098039,0,17666.270588235293,260520.36470588236,3549718.560784313,102273.54509803922,444484.7294117647,0,0,1.0,0,180705.14509803924,4.0,0,310884.05098039214,491594.1960784314,359476.2784313725,21586.470588235297,0,0,892096.8784313726,6.534035521019583E-6,4.818851196751942E-5,0.0,0.03911473463439087,5.075087883850748E-4,0.0,0.002885800988686823,0.04255623292343029,0.5798496791446802,0.016706474413279663,0.0726069752631812,0.0,0.0,1.6335088802548956E-7,0.0,0.02951834592253965,6.534035521019582E-7,0.0,0.05078318580060862,0.08030234847758841,0.058720769305862834,0.0035261691399243477,0.0,0.0,0.14572481729653192,
